index_id,symbol,effective_from,effective_to,company_name,sector,listing_exchange,source,source_note
sp500,LEN,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LH,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LKQ,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LLL,2018-01-02,2019-06-30,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-07-01 (LLL); event=Other; source_status=official_s&p_press; url=https://press.spglobal.com/2019-06-24-MarketAxess-Set-to-Join-S-P-500
sp500,LLY,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LMT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LNC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LNT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LOW,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LRCX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LUK,2018-01-02,2018-05-23,,,,sp500_ticker_events_2018_2019_csv,Ticker event LUK->JEF on 2018-05-24; event=ticker_change; source=conservative_manual_seed; note=Leucadia renamed Jefferies Financial Group
sp500,LUV,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,LYB,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,M,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MAA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MAC,2018-01-02,2019-12-22,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-12-23 (MAC); event=Market-cap rebalance; source_status=official_s&p_press; url=https://press.spglobal.com/2019-12-12-Live-Nation-Entertainment-Zebra-Technologies-Steris-Set-to-Join-S-P-500
sp500,MAR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MAS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MAT,2018-01-02,2019-06-06,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-06-07 (MAT); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2019-06-04-Bemis-Set-to-Join-S-P-500; https://press.spglobal.com/2019-06-07-Amcor-Set-to-Join-S-P-500
sp500,MCD,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MCHP,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MCK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MCO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MDLZ,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MDT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MET,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MGM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MHK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MKC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MLM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MMC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MMM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MNST,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MON,2018-01-02,2018-06-06,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2018-06-07 (MON); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2018-06-04-Twitter-Set-to-Join-S-P-500-Neogen-to-Join-S-P-MidCap-400-Cambrex-to-Join-S-P-SmallCap-600
sp500,MOS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MPC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MRK,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MRO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MSFT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MSI,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MTB,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MTD,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MU,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,MYL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NAVI,2018-01-02,2018-06-04,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2018-06-05 (NAVI); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2018-05-25-Evergy-Set-to-Join-S-P-500
sp500,NBL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NCLH,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NDAQ,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NEE,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NEM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NFLX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NFX,2018-01-02,2019-02-14,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-02-15 (NFX); event=M&A trigger; source_status=official_s&p_press; url=https://press.spglobal.com/2019-02-11-Atmos-Energy-Set-to-Join-S-P-500
sp500,NI,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NKE,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NLSN,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NOC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NOV,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NRG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NSC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NTAP,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NTRS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NUE,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NVDA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NWL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NWS,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,NWSA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,O,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,OKE,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,OMC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ORCL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,ORLY,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,OXY,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PAYX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PBCT,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PCAR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PCG,2018-01-02,2019-01-17,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2019-01-18 (PCG); event=Delisting / bankruptcy; source_status=official_s&p_press; url=https://press.spglobal.com/2019-01-15-Teleflex-Set-to-Join-S-P-500
sp500,PCLN,2018-01-02,2018-02-26,,,,sp500_ticker_events_2018_2019_csv,Ticker event PCLN->BKNG on 2018-02-27; event=ticker_change; source=conservative_manual_seed; note=Priceline renamed Booking Holdings
sp500,PDCO,2018-01-02,2018-03-18,,,,sp500_official_sources_2018_2019_csv,Removed by SP500/official_sources_2018_2019.csv on 2018-03-19 (PDCO); event=Market-cap rebalance; source_status=official_s&p_press; url=https://press.spglobal.com/2018-03-12-Take-Two-Interactive-SVB-Financial-Nektar-Therapeutics-Set-to-Join-S-P-500
sp500,PEG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PEP,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PFE,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PFG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PGR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PH,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PHM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PKG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PKI,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PLD,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PM,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PNC,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PNR,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PNW,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PPG,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PPL,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PRGO,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PRU,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PSA,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PSX,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
sp500,PVH,2018-01-02,2019-12-31,,,,public_sp500_20180102_anchor_plus_official_sources_2018_2019_csv,Public technical approximation from user-provided 2018-01-02 anchor plus SP500/official_sources_2018_2019.csv and local ticker events; validate with an independently licensed point-in-time constituent source before publication-grade claims.
